label,Rx39,Ry39,Rz39,Ry40,Rz40,Ry41,Rz41,Ry42,Rz44,Rz45,Rz46,Rz48,Rz49,Rz50,Rz52,Rz53,Rz54,Rz56,Rz57,Rz58
2,-3.98014,7.33994,-52.7853,-54.3317,-40.4927,-34.1306,7.39148,30.657,-84.0935,-37.847,-18.9235,-68.8828,-68.8828,-68.8828,0.809602,0.809602,0.809602,-75.0973,-75.0973,-75.0973
2,14.1362,-9.42351,-47.0871,-61.863,-37.4682,-49.192,10.4191,32.7265,-97.3812,-31.8258,-15.9129,1.46311,1.46311,1.46311,-86.4663,-86.4663,-86.4663,-57.029,-57.029,-57.029
4,6.75738,-3.64828,-31.981,-40.283,-45.4434,-6.02941,2.44046,15.2537,18.5252,57.3961,28.698,-72.904,-72.904,-72.904,-1.83382,-1.83382,-1.83382,21.4317,21.4317,21.4317
4,37.0265,8.153,-11.7267,-24.2124,-25.2391,26.1101,22.648,5.8749,-100.591,-175.949,-87.9744,-4.38903,-4.38903,-4.38903,-0.60602,-0.60602,-0.60602,13.5784,13.5784,13.5784
4,17.9194,1.42939,-48.6137,-35.5719,-33.2122,3.38994,14.6752,8.55332,7.69483,55.759,27.8795,-69.6249,-69.6249,-69.6249,-39.5932,-39.5932,-39.5932,19.6509,19.6509,19.6509
2,-1.81977,-17.1545,-26.7783,-5.78086,-34.4148,62.9715,13.4694,8.62328,20.3597,34.1587,17.0794,5.70622,5.70622,5.70622,-81.82,-81.82,-81.82,-43.1794,-43.1794,-43.1794
2,-15.2173,-2.27268,-48.9373,-4.68461,-31.2484,65.1628,16.6359,5.16104,15.3685,40.5798,20.2899,-103.759,-103.759,-103.759,-74.1662,-74.1662,-74.1662,8.8762,8.8762,8.8762
3,35.5847,6.28438,13.6836,-11.672,-53.7294,51.1908,-5.84248,31.6692,5.03788,5.88081,2.94041,10.7461,10.7461,10.7461,-6.40126,-6.40126,-6.40126,-89.0812,-89.0812,-89.0812
1,-3.1821,-6.96254,-37.449,-20.147,-52.0489,34.2405,-4.16165,57.5867,33.434,-0.345221,-0.17261,-75.3913,-75.3913,-75.3913,-63.498,-63.498,-63.498,-79.3279,-79.3279,-79.3279
4,5.29694,-13.1564,-23.6741,-4.07187,-55.7016,66.3911,-7.81437,2.70165,9.91178,27.6713,13.8357,3.43872,3.43872,3.43872,5.58876,5.58876,5.58876,32.6235,32.6235,32.6235
3,6.06243,22.8541,-37.5818,-31.2508,-59.7791,12.036,-11.8919,17.7412,-79.9959,-56.8829,-28.4415,3.13268,3.13268,3.13268,4.6829,4.6829,4.6829,6.23111,6.23111,6.23111
1,22.9163,-9.00103,-12.6348,-24.852,-49.7876,24.8317,-1.90055,65.0317,-77.9296,-53.3184,-26.6592,-13.3759,-13.3759,-13.3759,-64.381,-64.381,-64.381,-70.5036,-70.5036,-70.5036
3,22.2978,14.76,-65.6473,-52.5924,-39.4035,-30.6497,8.48059,-4.62716,7.93573,-1.76313,-0.881566,-1.32808,-1.32808,-1.32808,-80.4134,-80.4134,-80.4134,-96.3776,-96.3776,-96.3776
4,-7.53656,-8.95267,-37.4743,-43.9925,-44.8295,-13.4519,3.05449,21.2541,35.247,51.8357,25.9179,10.4567,10.4567,10.4567,-60.4856,-60.4856,-60.4856,11.244,11.244,11.244
2,-4.00372,-16.7069,-30.9051,-4.26901,-34.3778,65.9949,13.5064,9.02278,18.9209,37.4464,18.7232,5.5068,5.5068,5.5068,-81.1894,-81.1894,-81.1894,-44.3077,-44.3077,-44.3077
1,12.1855,-2.59835,-34.0005,-24.7086,-35.8444,25.1173,12.0427,59.9507,-1.02063,17.8792,8.9396,-67.0416,-67.0416,-67.0416,-70.0673,-70.0673,-70.0673,-70.4802,-70.4802,-70.4802
4,34.1344,6.04473,-23.5961,-48.7688,-22.0997,-23.003,25.7874,3.45663,-86.9837,176.976,88.4882,-29.4782,-29.4782,-29.4782,-6.47571,-6.47571,-6.47571,22.4819,22.4819,22.4819
1,12.3985,23.3764,-54.6583,-58.3565,-39.9805,-42.18,7.90689,4.23426,-82.8919,2.21595,1.10797,-79.7453,-79.7453,-79.7453,-64.0978,-64.0978,-64.0978,-56.9054,-56.9054,-56.9054
2,-11.8086,-0.989381,-39.1646,-5.47386,-30.5544,63.5851,17.3298,7.92608,8.275,49.1141,24.557,-107.807,-107.807,-107.807,-77.0751,-77.0751,-77.0751,8.07434,8.07434,8.07434
2,-1.3329,-20.9482,-24.1779,-7.55789,-34.0866,59.4203,13.7969,7.31616,-31.4496,30.2176,15.1088,-71.9952,-71.9952,-71.9952,-6.77097,-6.77097,-6.77097,-44.844,-44.844,-44.844
4,-3.55018,-0.0779335,-56.4033,-36.3325,-37.1695,1.87096,10.7137,15.5032,3.5805,23.1464,11.5732,6.96806,6.96806,6.96806,-69.0096,-69.0096,-69.0096,3.1302,3.1302,3.1302
2,7.81677,-4.17892,-62.6884,-49.5022,-29.2412,-24.4702,18.646,16.8902,-87.2817,-19.9921,-9.99607,-75.0147,-75.0147,-75.0147,-53.6941,-53.6941,-53.6941,15.0896,15.0896,15.0896
3,35.7636,6.47081,14.1184,-11.5193,-53.5962,51.496,-5.70932,32.9738,4.22205,5.31621,2.6581,9.95555,9.95555,9.95555,-7.54533,-7.54533,-7.54533,-89.4209,-89.4209,-89.4209
1,15.0043,-9.62621,-78.5183,-25.394,-48.2316,23.7466,-0.344587,65.0377,-96.1831,-42.2475,-21.1238,-91.3445,-91.3445,-91.3445,-42.9871,-42.9871,-42.9871,5.06349,5.06349,5.06349
4,3.03135,-23.8324,-16.6315,-37.1713,-35.0615,0.193312,12.8219,17.5069,-10.1456,36.3719,18.186,-5.09161,-5.09161,-5.09161,-22.7206,-22.7206,-22.7206,-76.4047,-76.4047,-76.4047
3,3.13284,30.493,-46.1835,-28.8451,-59.0288,16.8469,-11.1417,14.4007,-76.6414,-68.8168,-34.4084,5.37844,5.37844,5.37844,9.00868,9.00868,9.00868,7.85784,7.85784,7.85784
3,1.72013,31.4707,-43.5487,-28.6723,-58.7811,17.1925,-10.894,14.938,-76.6025,-69.9597,-34.9798,5.21577,5.21577,5.21577,8.43702,8.43702,8.43702,7.33563,7.33563,7.33563
1,30.6998,-6.01712,-12.6927,-33.7554,-44.3128,7.02458,3.57425,62.0275,-73.9726,-40.2639,-20.1319,14.7382,14.7382,14.7382,-76.5448,-76.5448,-76.5448,-65.2454,-65.2454,-65.2454
1,0.761015,-6.41118,-41.1087,-19.7677,-54.4696,34.999,-6.58238,52.2407,27.9278,-3.73919,-1.86959,-70.2246,-70.2246,-70.2246,-59.4826,-59.4826,-59.4826,-74.5946,-74.5946,-74.5946
3,37.2206,-3.98059,17.1919,-11.3011,-50.3557,51.9316,-2.46899,34.3851,-22.35,16.5766,8.28828,-2.11073,-2.11073,-2.11073,-12.7407,-12.7407,-12.7407,-83.7326,-83.7326,-83.7326
2,-3.18929,-1.73375,-31.2797,-1.02306,-33.304,72.4873,14.5801,13.4239,-93.5009,-57.8622,-28.9311,-11.5633,-11.5633,-11.5633,-79.448,-79.448,-79.448,1.96566,1.96566,1.96566
2,6.95389,-3.74017,-63.071,-46.3559,-16.5697,-18.1776,31.3176,17.3502,-83.1629,-21.3752,-10.6876,-73.6628,-73.6628,-73.6628,-53.1816,-53.1816,-53.1816,7.6425,7.6425,7.6425
1,-2.67647,15.5553,-48.1516,-15.8203,-51.0497,42.8958,-3.1659,-19.5828,-70.1577,-46.4181,-23.209,-67.2183,-67.2183,-67.2183,-7.788,-7.788,-7.788,-55.3716,-55.3716,-55.3716
2,-1.30212,20.7688,-58.1626,-14.5984,-16.1973,45.3388,31.6869,11.2616,-134.793,-90.8736,-45.4368,-51.7064,-51.7064,-51.7064,11.3271,11.3271,11.3271,26.2242,26.2242,26.2242
2,7.92641,-11.7991,-34.6581,-61.5076,-34.7238,-48.4809,13.1639,32.35,-86.9881,-28.8733,-14.4367,10.4847,10.4847,10.4847,-82.6681,-82.6681,-82.6681,-50.7986,-50.7986,-50.7986
2,-6.90246,6.92883,-54.888,-50.2399,-44.3062,-25.9437,3.57709,32.5971,-85.468,-40.0126,-20.0063,-74.5803,-74.5803,-74.5803,-11.9389,-11.9389,-11.9389,-90.7836,-90.7836,-90.7836
2,-11.9052,-1.15725,-38.9645,-5.51203,-30.6031,63.5087,17.2811,7.83968,8.38101,49.0665,24.5332,-107.845,-107.845,-107.845,-77.1727,-77.1727,-77.1727,8.00344,8.00344,8.00344
2,-5.15894,8.24878,-53.3202,-52.1747,-43.4279,-29.8132,4.45546,33.0682,-86.626,-37.4999,-18.7499,-71.1973,-71.1973,-71.1973,-5.33172,-5.33172,-5.33172,-77.7871,-77.7871,-77.7871
4,3.57199,-4.87906,-25.4325,-41.0068,-36.1457,-7.4786,11.7418,6.55413,34.6554,51.669,25.8345,7.56829,7.56829,7.56829,-58.3815,-58.3815,-58.3815,5.44967,5.44967,5.44967
2,-9.96111,-0.944514,-41.6794,-5.78163,-30.0237,62.9693,17.8605,6.29123,-2.29676,45.3103,22.6552,-96.0154,-96.0154,-96.0154,-68.8699,-68.8699,-68.8699,10.0069,10.0069,10.0069
3,38.9778,-7.13709,17.7217,-11.769,-55.3485,50.9963,-7.46152,27.641,-2.14758,18.2705,9.13524,-5.66838,-5.66838,-5.66838,-19.4858,-19.4858,-19.4858,-84.2795,-84.2795,-84.2795
1,11.6012,-9.42515,-80.7745,-22.0787,-44.1383,30.3775,3.7486,16.7258,-93.6098,-30.9099,-15.4549,-91.8212,-91.8212,-91.8212,-43.9736,-43.9736,-43.9736,3.12806,3.12806,3.12806
4,16.1972,-13.3559,-9.74744,-46.573,-25.314,-18.6124,22.5739,11.6311,10.6204,50.6761,25.3381,6.39339,6.39339,6.39339,-0.883702,-0.883702,-0.883702,-89.5217,-89.5217,-89.5217
1,8.37295,-9.70944,-43.8537,-22.0688,-62.7633,30.3953,-14.8791,-20.5325,-100.025,-12.9406,-6.47032,-69.2634,-69.2634,-69.2634,-3.62533,-3.62533,-3.62533,-45.6449,-45.6449,-45.6449
4,36.6128,8.90996,-12.629,-29.5997,-24.1408,15.3354,23.7463,7.03097,-94.2391,-173.105,-86.5523,-20.7214,-20.7214,-20.7214,-10.2405,-10.2405,-10.2405,18.4286,18.4286,18.4286
2,-5.17557,-30.607,-14.0596,-8.72208,-38.0473,57.0893,9.83672,3.92351,9.94482,49.7565,24.8783,-79.4818,-79.4818,-79.4818,0.785025,0.785025,0.785025,-50.5218,-50.5218,-50.5218
4,21.4238,1.63031,-45.1183,-35.7314,-29.0617,3.07092,18.8257,4.92584,-6.05893,55.1681,27.584,-64.8329,-64.8329,-64.8329,2.09872,2.09872,2.09872,21.8003,21.8003,21.8003
1,-6.42704,1.16135,-36.6855,-9.38397,-55.9727,55.7654,-8.08864,-70.271,-74.5033,-46.0795,-23.0397,-65.2558,-65.2558,-65.2558,-2.63678,-2.63678,-2.63678,-46.9801,-46.9801,-46.9801
2,-5.57917,-4.31693,-39.8959,-56.5625,-44.1272,-38.5886,3.75633,19.4862,23.3763,33.2606,16.6303,-71.4087,-71.4087,-71.4087,-76.748,-76.748,-76.748,-60.2955,-60.2955,-60.2955
1,9.17265,-9.23769,-41.9047,-20.238,-61.4338,34.0571,-13.5496,-31.8745,-98.8081,-2.7619,-1.38095,-64.5361,-64.5361,-64.5361,-6.33357,-6.33357,-6.33357,-48.1877,-48.1877,-48.1877
1,-5.53819,2.06316,-37.8188,-10.3379,-56.4661,53.8574,-8.58202,-68.3935,-75.4117,-44.06,-22.03,-66.3756,-66.3756,-66.3756,-4.87347,-4.87347,-4.87347,-48.9939,-48.9939,-48.9939
2,-1.59398,-21.0393,-23.9287,-7.62382,-34.1149,59.2885,13.7686,7.41193,-30.8569,30.3157,15.1578,-72.1499,-72.1499,-72.1499,-7.20028,-7.20028,-7.20028,-44.9744,-44.9744,-44.9744
4,-0.565487,-6.10466,-43.6031,-40.2778,-38.9773,-6.02267,8.90687,21.1718,2.55044,35.4778,17.7389,5.9908,5.9908,5.9908,-62.8677,-62.8677,-62.8677,3.86401,3.86401,3.86401
1,1.66975,-17.2229,-42.4178,-24.459,-68.4882,25.6172,-20.601,41.3666,-62.2335,-37.3051,-18.6525,4.19852,4.19852,4.19852,-62.9935,-62.9935,-62.9935,-66.4386,-66.4386,-66.4386
4,5.6083,-21.2136,-13.7602,-37.7162,-34.4101,-0.896212,13.4737,15.0636,-7.13602,41.3079,20.6539,-2.37147,-2.37147,-2.37147,-15.5114,-15.5114,-15.5114,-93.1177,-93.1177,-93.1177
4,2.85409,-24.1441,-15.8422,-37.2215,-35.036,0.0906774,12.8478,17.3989,-9.58843,38.3999,19.2,-5.5188,-5.5188,-5.5188,-25.9141,-25.9141,-25.9141,-78.0217,-78.0217,-78.0217
1,-6.02423,14.6382,-49.3106,-12.3678,-49.639,49.8004,-1.7556,-47.7924,-68.8386,-40.8118,-20.4059,-67.0149,-67.0149,-67.0149,-7.25863,-7.25863,-7.25863,-52.3566,-52.3566,-52.3566
4,39.4015,9.52416,-17.367,-25.8667,-26.4628,22.8013,21.4243,5.38041,-101.328,178.264,89.1318,-10.5734,-10.5734,-10.5734,6.52812,6.52812,6.52812,18.7045,18.7045,18.7045
2,-5.48374,-30.1272,-14.6416,-8.56808,-38.2403,57.3973,9.64367,4.34099,8.57423,50.2009,25.1004,-79.224,-79.224,-79.224,0.0755325,0.0755325,0.0755325,-50.3538,-50.3538,-50.3538
3,28.4126,7.56776,-68.2779,-45.9994,-46.2425,-17.4633,1.64153,-9.71542,4.76876,-2.50193,-1.25096,2.33794,2.33794,2.33794,-77.2885,-77.2885,-77.2885,-94.9231,-94.9231,-94.9231
2,0.53773,5.56287,-57.0675,-55.4493,-46.1422,-36.3622,1.74128,33.8263,-83.8568,-40.5269,-20.2635,-70.3841,-70.3841,-70.3841,19.1619,19.1619,19.1619,-76.7329,-76.7329,-76.7329
2,-5.41551,-29.7792,-14.9625,-8.40886,-38.2115,57.7158,9.67254,4.62968,7.55933,50.0928,25.0464,-78.9296,-78.9296,-78.9296,-0.758199,-0.758199,-0.758199,-50.6135,-50.6135,-50.6135
1,-6.48762,0.934649,-40.9082,-8.09654,-53.8206,58.3399,-5.93655,-65.2987,-74.5673,-42.8829,-21.4415,-66.4446,-66.4446,-66.4446,-1.57404,-1.57404,-1.57404,-48.2977,-48.2977,-48.2977
1,1.32879,-19.6472,-52.016,-19.953,-62.7365,34.6295,-14.8493,7.25641,-70.524,-16.7307,-8.36536,-0.515885,-0.515885,-0.515885,-77.6788,-77.6788,-77.6788,-59.7654,-59.7654,-59.7654
3,5.08851,13.1137,-45.78,-29.3568,-61.3467,15.8246,-13.4594,12.5076,-77.2596,-56.2236,-28.1118,2.06471,2.06471,2.06471,2.69188,2.69188,2.69188,5.00287,5.00287,5.00287
1,0.641609,10.5341,-42.3727,-22.8631,-52.6011,28.8075,-4.71342,15.7335,-91.7421,-33.9753,-16.9877,-54.1718,-54.1718,-54.1718,-4.76121,-4.76121,-4.76121,-51.8575,-51.8575,-51.8575
2,-3.82348,0.673286,-34.5651,-5.82826,-28.3244,62.8764,19.5597,6.54079,-33.0846,35.6048,17.8024,-90.7865,-90.7865,-90.7865,-64.3355,-64.3355,-64.3355,0.894247,0.894247,0.894247
3,36.5021,-2.6177,14.6569,-12.0873,-54.592,50.3598,-6.70508,31.0475,2.45006,14.4797,7.23983,5.09247,5.09247,5.09247,-10.8364,-10.8364,-10.8364,-87.1653,-87.1653,-87.1653
4,9.07976,-0.0893047,-36.1717,-47.6659,-40.5764,-20.7949,7.30782,17.3903,21.2392,46.0918,23.0459,8.33035,8.33035,8.33035,-60.681,-60.681,-60.681,7.53489,7.53489,7.53489
3,4.78568,28.0853,-51.2296,-28.5854,-59.1596,17.366,-11.2725,13.6002,-75.3873,-70.6274,-35.3137,5.80011,5.80011,5.80011,9.2676,9.2676,9.2676,6.88766,6.88766,6.88766
2,0.844522,2.88317,-39.0249,-3.4176,-31.5946,67.6984,16.2895,9.06161,-106.369,-55.1885,-27.5942,10.9331,10.9331,10.9331,15.5437,15.5437,15.5437,-31.4802,-31.4802,-31.4802
4,-7.95426,-0.824864,-61.2442,-33.1317,-30.6801,8.27236,17.2029,16.8209,-11.1869,13.2527,6.62634,-3.14367,-3.14367,-3.14367,-67.2737,-67.2737,-67.2737,-15.2729,-15.2729,-15.2729
3,24.9778,13.7389,-67.5632,-52.4,-39.5285,-30.2649,8.35561,-5.18584,3.41899,-1.41067,-0.705335,-2.67978,-2.67978,-2.67978,-78.9744,-78.9744,-78.9744,-96.2992,-96.2992,-96.2992
4,9.06737,-3.10815,-35.1624,-36.6066,-41.4158,1.32349,6.46813,11.4006,14.8793,57.0765,28.5382,-74.5838,-74.5838,-74.5838,-2.5783,-2.5783,-2.5783,20.6293,20.6293,20.6293
2,-2.72952,-21.5168,-23.2361,-7.89243,-34.1757,58.7512,13.7078,7.46861,-29.8584,30.4861,15.243,-72.6631,-72.6631,-72.6631,-7.89976,-7.89976,-7.89976,-45.3111,-45.3111,-45.3111
1,15.7992,-12.1782,-74.2896,-25.2956,-50.8521,23.9434,-2.96513,65.4529,-98.2693,-41.3083,-20.6542,-89.2474,-89.2474,-89.2474,-44.4755,-44.4755,-44.4755,12.6819,12.6819,12.6819
2,-4.5824,-17.2946,-30.0786,-4.68047,-33.2485,65.1722,14.6357,9.38301,14.7339,33.906,16.953,2.41193,2.41193,2.41193,-80.614,-80.614,-80.614,-42.432,-42.432,-42.432
2,-5.31955,-29.6279,-15.0642,-8.37501,-38.2704,57.7834,9.61356,4.69695,7.45372,50.0747,25.0374,-78.9777,-78.9777,-78.9777,-1.06578,-1.06578,-1.06578,-50.6666,-50.6666,-50.6666
2,-4.95925,2.71198,-49.6926,-55.6435,-42.9624,-36.7535,4.92502,21.2421,9.84212,19.7884,9.89418,-70.394,-70.394,-70.394,-75.0323,-75.0323,-75.0323,-58.1636,-58.1636,-58.1636
2,-5.1842,1.16766,-48.4409,-56.4072,-42.7751,-38.2807,5.11234,19.4438,12.4548,24.9922,12.4961,-70.138,-70.138,-70.138,-74.7177,-74.7177,-74.7177,-57.445,-57.445,-57.445
2,7.68409,-11.6709,-34.8225,-61.4666,-34.7862,-48.3988,13.1015,32.4042,-86.2378,-28.4319,-14.2159,9.13553,9.13553,9.13553,-83.0982,-83.0982,-83.0982,-50.8702,-50.8702,-50.8702
1,1.13978,-18.4519,-54.3054,-19.5544,-58.0582,35.4266,-10.1712,12.9576,-74.3306,-12.8166,-6.4083,0.335006,0.335006,0.335006,-77.1393,-77.1393,-77.1393,-57.2369,-57.2369,-57.2369
2,-12.913,-2.58812,-39.0309,-5.76233,-30.8491,63.0081,17.0351,6.80855,11.6289,49.2593,24.6297,-108.559,-108.559,-108.559,-77.3772,-77.3772,-77.3772,7.77035,7.77035,7.77035
2,-1.79566,5.94268,-55.4991,-54.3838,-43.9517,-34.2351,3.93243,33.2868,-84.8386,-37.1277,-18.5639,-70.6786,-70.6786,-70.6786,16.1962,16.1962,16.1962,-77.0377,-77.0377,-77.0377
2,0.547422,5.78933,-56.945,-54.9844,-45.6137,-35.4325,2.2698,33.3404,-84.5123,-40.9565,-20.4782,-70.5436,-70.5436,-70.5436,18.7636,18.7636,18.7636,-76.9383,-76.9383,-76.9383
2,-4.30248,-22.0536,-22.9911,-8.02819,-34.6544,58.4795,13.2289,7.57343,-22.4954,31.8481,15.9241,-74.6627,-74.6627,-74.6627,-9.8173,-9.8173,-9.8173,-46.5248,-46.5248,-46.5248
2,7.61522,-11.3324,-34.4467,-61.3772,-34.7433,-48.2176,13.1405,32.7331,-85.5747,-28.7385,-14.3692,8.36959,8.36959,8.36959,-83.7517,-83.7517,-83.7517,-51.5345,-51.5345,-51.5345
2,0.295007,2.65667,-36.5489,-4.2998,-31.4986,65.9342,16.3855,9.29709,-105.897,-52.1693,-26.0846,10.5175,10.5175,10.5175,12.9226,12.9226,12.9226,-29.5456,-29.5456,-29.5456
2,0.883673,21.9064,-63.3341,-12.3268,-16.7062,49.8822,31.1778,11.3954,-127.823,-86.9463,-43.4731,-41.1059,-41.1059,-41.1059,-19.1011,-19.1011,-19.1011,25.8373,25.8373,25.8373
4,-3.29469,0.54921,-56.4309,-36.4491,-37.1523,1.63783,10.7309,15.0041,-3.64211,16.1353,8.06764,6.1528,6.1528,6.1528,-69.6896,-69.6896,-69.6896,2.39031,2.39031,2.39031
4,16.0988,-18.1512,-12.7667,-9.02929,-53.6822,56.4766,-5.79514,0.791968,15.4012,44.378,22.189,17.2064,17.2064,17.2064,12.6801,12.6801,12.6801,38.4483,38.4483,38.4483
2,6.98398,-3.84937,-63.5257,-46.0895,-16.7566,-17.6449,31.1306,17.4042,-83.4011,-21.1323,-10.5662,-73.7702,-73.7702,-73.7702,-53.4759,-53.4759,-53.4759,7.28216,7.28216,7.28216
1,9.92311,22.6433,-56.5272,-64.0064,-28.5864,-53.4799,19.301,-10.4635,-76.6579,-0.417236,-0.208618,-76.7335,-76.7335,-76.7335,-62.2738,-62.2738,-62.2738,-55.5959,-55.5959,-55.5959
1,0.521876,7.84819,-41.6564,-22.1305,-55.485,30.273,-7.59738,44.1689,-110.926,-25.718,-12.859,-40.7494,-40.7494,-40.7494,-5.36991,-5.36991,-5.36991,-50.2894,-50.2894,-50.2894
2,-5.30692,7.43653,-57.1689,-53.4876,-47.6223,-32.439,0.261081,33.6012,-86.3557,-39.926,-19.963,-73.7118,-73.7118,-73.7118,-11.4545,-11.4545,-11.4545,-90.015,-90.015,-90.015
2,-2.27274,-20.7347,-21.3886,-5.54348,-37.5268,63.4466,10.3573,8.01032,30.0722,36.821,18.4105,7.54405,7.54405,7.54405,-84.1457,-84.1457,-84.1457,-35.4114,-35.4114,-35.4114
2,11.1274,-8.84194,-47.8634,-62.7029,-37.4913,-50.8717,10.3961,32.876,-94.2983,-31.8322,-15.9161,0.724507,0.724507,0.724507,-88.8024,-88.8024,-88.8024,-57.9909,-57.9909,-57.9909
1,11.4496,24.7894,-51.9562,-53.0385,-41.8057,-31.5439,6.0817,14.4868,-84.0816,2.97649,1.48825,-79.8255,-79.8255,-79.8255,-63.7935,-63.7935,-63.7935,-57.1921,-57.1921,-57.1921
2,-3.94935,-2.26099,-31.3983,-1.01221,-33.4197,72.509,14.4644,13.4876,-94.1738,-57.7742,-28.8871,-23.6695,-23.6695,-23.6695,-79.7995,-79.7995,-79.7995,-4.91958,-4.91958,-4.91958
4,-4.68036,-0.35718,-56.5494,-34.9572,-37.2544,4.6215,10.6287,16.0528,34.7198,48.8254,24.4127,7.28436,7.28436,7.28436,-67.1333,-67.1333,-67.1333,7.24453,7.24453,7.24453
2,-3.88311,-2.16444,-31.6855,-1.06485,-33.2476,72.4037,14.6365,13.6239,-94.4717,-57.2475,-28.6238,-15.9634,-15.9634,-15.9634,-80.8413,-80.8413,-80.8413,-0.423494,-0.423494,-0.423494
2,-2.31528,-6.11735,-32.6529,-4.79811,-30.393,64.9372,17.4911,10.8577,-89.9709,-68.9829,-34.4915,11.0616,11.0616,11.0616,-90.1774,-90.1774,-90.1774,15.9869,15.9869,15.9869
2,11.0979,-9.09321,-47.8105,-62.7887,-37.6445,-51.0434,10.2429,32.6755,-94.3576,-31.7951,-15.8975,0.896072,0.896072,0.896072,-88.7005,-88.7005,-88.7005,-57.8079,-57.8079,-57.8079
2,-3.67301,-2.22393,-35.0611,-1.30778,-31.1817,71.9177,16.7024,13.2474,-94.2533,-55.371,-27.6855,3.24809,3.24809,3.24809,-85.3935,-85.3935,-85.3935,10.1994,10.1994,10.1994
1,1.85501,11.9005,-43.8941,-21.7449,-50.664,31.0439,-2.77635,0.403929,-77.8238,-50.0632,-25.0316,-53.8593,-53.8593,-53.8593,-4.80196,-4.80196,-4.80196,-53.0934,-53.0934,-53.0934
3,42.933,-7.0792,19.5944,-11.8905,-53.8656,50.7528,-5.97879,36.3757,-3.08412,16.516,8.258,-3.04316,-3.04316,-3.04316,-16.739,-16.739,-16.739,-84.7747,-84.7747,-84.7747
3,25.3587,12.7267,-68.0093,-53.188,-39.3214,-31.8409,8.56263,-6.52367,10.7012,7.18635,3.59318,0.694504,0.694504,0.694504,-73.4682,-73.4682,-73.4682,-90.701,-90.701,-90.701
3,40.0258,8.00952,16.1549,-8.8021,-48.4061,56.9307,-0.519232,36.8304,8.78974,7.771,3.8855,2.57715,2.57715,2.57715,-17.5133,-17.5133,-17.5133,-64.3197,-64.3197,-64.3197
4,38.4697,8.3788,-19.6395,-22.8053,-23.8542,28.9241,24.0329,4.99679,-111.137,172.233,86.1163,8.11596,8.11596,8.11596,13.7638,13.7638,13.7638,20.9255,20.9255,20.9255
4,-12.5703,0.145319,-64.0393,-40.6496,-41.1699,-6.76359,6.71284,23.0536,1.12031,19.8278,9.9139,4.52203,4.52203,4.52203,-66.982,-66.982,-66.982,-3.26918,-3.26918,-3.26918
1,10.7418,29.19,-58.7464,-66.3196,-29.9007,-58.1066,17.9868,-17.56,-86.4881,1.58636,0.793178,-79.675,-79.675,-79.675,-60.6362,-60.6362,-60.6362,-53.4406,-53.4406,-53.4406
4,-3.29816,0.444801,-56.4827,-36.3712,-37.1632,1.79361,10.7201,15.1814,-3.57892,15.3135,7.65676,6.53526,6.53526,6.53526,-69.4408,-69.4408,-69.4408,2.7462,2.7462,2.7462
2,-3.93348,6.79291,-52.626,-54.6837,-41.6265,-34.8346,6.25767,31.6785,-82.849,-36.5418,-18.2709,-68.7069,-68.7069,-68.7069,2.61408,2.61408,2.61408,-75.2032,-75.2032,-75.2032
2,-0.850265,-0.490472,-34.9494,-4.08141,-29.4747,66.3713,18.4093,9.4967,-104.083,-37.9564,-18.9782,10.818,10.818,10.818,13.4386,13.4386,13.4386,-25.297,-25.297,-25.297
2,9.49833,-10.7187,-33.2741,-61.7214,-34.964,-48.9085,12.9236,32.0384,-87.6336,-28.2545,-14.1273,14.7707,14.7707,14.7707,-80.7303,-80.7303,-80.7303,-50.4005,-50.4005,-50.4005
4,24.7563,0.528756,-55.1297,-39.912,-29.2458,-5.29025,18.6415,10.568,-5.0331,54.3022,27.1511,-70.0732,-70.0732,-70.0732,-9.50648,-9.50648,-9.50648,23.2449,23.2449,23.2449
4,3.67654,1.5011,-40.8835,-43.0774,-41.0746,-11.6184,6.80921,17.4238,18.1662,55.0308,27.5154,4.07987,4.07987,4.07987,-63.4047,-63.4047,-63.4047,5.81071,5.81071,5.81071
4,21.5427,-13.3034,-20.7406,-50.6254,-28.6192,-26.7168,19.2685,14.566,10.4779,46.9388,23.4694,7.84277,7.84277,7.84277,13.3943,13.3943,13.3943,-72.8308,-72.8308,-72.8308
4,2.91111,-23.9459,-16.4485,-37.1621,-35.1509,0.209432,12.7329,17.5017,-9.45907,38.2734,19.1367,-5.07223,-5.07223,-5.07223,-23.2508,-23.2508,-23.2508,-76.9076,-76.9076,-76.9076
3,-1.68314,32.8688,-33.7168,-29.3276,-58.6637,15.8821,-10.7766,16.9369,-78.0548,-69.4124,-34.7062,4.31845,4.31845,4.31845,6.39507,6.39507,6.39507,8.48145,8.48145,8.48145
4,16.4278,4.7252,-27.7855,-6.83,-54.6681,60.8741,-6.78097,2.11638,49.354,14.3973,7.19867,18.4755,18.4755,18.4755,16.2914,16.2914,16.2914,5.95762,5.95762,5.95762
1,-3.75779,1.52609,-38.775,-10.751,-54.9528,53.0311,-7.06869,-54.0245,-74.6773,-48.5392,-24.2696,-66.4592,-66.4592,-66.4592,-1.70848,-1.70848,-1.70848,-48.7121,-48.7121,-48.7121
4,13.636,-16.8804,-13.271,-8.79734,-52.2145,56.9405,-4.32747,0.715081,14.8839,47.6235,23.8117,18.5417,18.5417,18.5417,14.6582,14.6582,14.6582,39.7209,39.7209,39.7209
